total_div,gcf,number_16s,genus,n_species
0.0,GCF_003260975.1,4,Echinicola,6
2.51096465035751,GCF_005281475.1,4,Echinicola,6
3.50281696476732,GCF_020463795.1,5,Echinicola,6
0.0,GCF_006575665.1,4,Echinicola,6
0.0,GCF_015533855.1,4,Echinicola,6
7.31035688004451,GCF_021596945.1,4,Mongoliitalea,1
0.0,GCF_003143535.1,3,Aquirufa,3
0.0,GCF_019916085.1,3,Aquirufa,3
0.636514168294813,GCF_023921165.1,3,Aquirufa,3
0.0,GCF_000014145.1,3,Cytophaga,1
0.0,GCF_010119975.1,3,Rhodocytophaga,1
0.0,GCF_002831565.1,1,Spirosoma,12
8.27468418783257,GCF_001988955.1,3,Spirosoma,12
0.636514168294813,GCF_002067135.1,3,Spirosoma,12
0.636514168294813,GCF_012849055.1,3,Spirosoma,12
0.693147180559945,GCF_013375035.1,4,Spirosoma,12
1.12467028923762,GCF_013127955.1,4,Spirosoma,12
0.636514168294813,GCF_000974425.1,3,Spirosoma,12
1.27302833658963,GCF_011604685.1,3,Spirosoma,12
1.27302833658963,GCF_014117325.1,3,Spirosoma,12
0.636514168294813,GCF_021233055.1,3,Spirosoma,12
1.27302833658963,GCF_006965485.1,3,Spirosoma,12
0.636514168294813,GCF_002056795.1,3,Spirosoma,12
8.4039331841782,GCF_026278345.1,5,Tellurirhabdus,1
3.27154279342609,GCF_003970675.1,10,Flammeovirga,4
2.07666679882884,GCF_018736045.1,8,Flammeovirga,4
8.28330335310991,GCF_001682195.2,8,Flammeovirga,4
0.325082973391448,GCF_018736065.1,10,Flammeovirga,4
0.0,GCF_003589925.1,2,Chryseolinea,1
0.0,GCF_021389935.1,2,Fulvivirga,4
0.0,GCF_017068455.1,2,Fulvivirga,4
0.562335144618808,GCF_021389955.1,4,Fulvivirga,4
0.0,GCF_021389975.1,2,Fulvivirga,4
0.0,GCF_014075995.1,3,Adhaeribacter,2
0.0,GCF_014217805.1,3,Adhaeribacter,2
0.0,GCF_001507645.1,3,Hymenobacter,36
1.90954250488444,GCF_001596155.1,3,Hymenobacter,36
2.24934057847523,GCF_000737515.1,4,Hymenobacter,36
0.0,GCF_000801315.1,2,Hymenobacter,36
0.0,GCF_001280305.1,2,Hymenobacter,36
0.0,GCF_012273015.1,3,Hymenobacter,36
0.0,GCF_004355185.1,3,Hymenobacter,36
0.0,GCF_000576555.1,3,Hymenobacter,36
14.6398258707807,GCF_008728635.1,3,Hymenobacter,36
0.636514168294813,GCF_009906935.1,3,Hymenobacter,36
0.636514168294813,GCF_003149515.1,3,Hymenobacter,36
0.636514168294813,GCF_001562275.1,3,Hymenobacter,36
6.18568659080689,GCF_003574965.1,4,Hymenobacter,36
0.0,GCF_006337165.1,3,Hymenobacter,36
0.0,GCF_006352025.1,3,Hymenobacter,36
0.0,GCF_011305775.1,3,Hymenobacter,36
1.27302833658963,GCF_013256425.1,3,Hymenobacter,36
0.0,GCF_013137895.1,4,Hymenobacter,36
1.27302833658963,GCF_013256625.1,3,Hymenobacter,36
0.0,GCF_014217645.1,3,Hymenobacter,36
0.0,GCF_022919135.1,3,Hymenobacter,36
0.0,GCF_022919455.1,4,Hymenobacter,36
0.0,GCF_027625995.1,4,Hymenobacter,36
0.0,GCF_022921095.1,3,Hymenobacter,36
0.0,GCF_025979705.1,4,Hymenobacter,36
1.25548232517875,GCF_022827545.1,4,Hymenobacter,36
0.0,GCF_022811645.1,3,Hymenobacter,36
0.0,GCF_014250515.1,3,Hymenobacter,36
19.0954250488444,GCF_014489555.1,3,Hymenobacter,36
0.0,GCF_025979885.1,3,Hymenobacter,36
1.27302833658963,GCF_022919335.1,3,Hymenobacter,36
9.54771252442219,GCF_022919215.1,3,Hymenobacter,36
2.17421893762382,GCF_022921055.1,5,Hymenobacter,36
0.0,GCF_022921075.1,3,Hymenobacter,36
0.0,GCF_027359925.1,4,Hymenobacter,36
0.0,GCF_023101345.1,3,Hymenobacter,36
0.0,GCF_009913235.1,3,Nibribacter,1
0.562335144618808,GCF_000973725.1,4,Pontibacter,6
0.0,GCF_001611675.1,4,Pontibacter,6
0.0,GCF_009931655.1,3,Pontibacter,6
1.12467028923762,GCF_010092985.1,4,Pontibacter,6
0.500402423538188,GCF_003585765.1,5,Pontibacter,6
0.0,GCF_026278245.1,3,Pontibacter,6
0.0,GCF_001078055.1,2,Rufibacter,3
0.562335144618808,GCF_001310085.1,4,Rufibacter,3
0.0,GCF_001577755.1,3,Rufibacter,3
0.0,GCF_005166025.1,4,Mangrovivirga,1
0.0,GCF_000183425.1,2,Marivirga,1
0.0,GCF_001308105.1,3,Persicobacter,1
0.0,GCF_025502585.1,2,Reichenbachiella,2
0.0,GCF_025639805.1,2,Reichenbachiella,2
0.0,GCF_003258705.1,2,Arcticibacterium,1
3.93634601233166,GCF_000023125.1,4,Dyadobacter,6
0.0,GCF_016894445.1,4,Dyadobacter,6
0.0,GCF_022869785.1,3,Dyadobacter,6
0.0,GCF_019711195.1,3,Dyadobacter,6
3.18257084147406,GCF_023821985.2,3,Dyadobacter,6
11.4572550293066,GCF_023822005.2,3,Dyadobacter,6
0.0,GCF_024138715.1,2,Emticicia,1
2.54605667317925,GCF_002108455.1,3,Fibrella,1
0.0,GCF_021484805.1,3,Larkinella,2
0.0,GCF_026248825.1,3,Larkinella,2
0.0,GCF_000166395.1,3,Leadbetterella,1
0.0,GCF_020149935.1,2,Marinilongibacter,1
0.0,GCF_000218895.1,2,Runella,3
0.0,GCF_003325355.1,3,Runella,3
0.0,GCF_003711225.1,3,Runella,3
0.0,GCF_003226715.1,1,Blattabacterium,42
0.0,GCF_003226755.1,1,Blattabacterium,42
0.0,GCF_000093165.1,1,Blattabacterium,42
0.0,GCF_000236405.1,1,Blattabacterium,42
0.0,GCF_000022605.2,1,Blattabacterium,42
0.0,GCF_000262715.1,1,Blattabacterium,42
0.0,GCF_000334405.1,1,Blattabacterium,42
0.0,GCF_000233435.1,1,Blattabacterium,42
0.0,GCF_002355135.1,1,Blattabacterium,42
0.0,GCF_003226855.1,1,Blattabacterium,42
0.0,GCF_000348805.1,1,Blattabacterium,42
0.0,GCF_003226735.1,1,Blattabacterium,42
0.0,GCF_003226695.1,1,Blattabacterium,42
0.0,GCF_003226835.1,1,Blattabacterium,42
0.0,GCF_003226815.1,1,Blattabacterium,42
0.0,GCF_000471965.1,1,Blattabacterium,42
0.0,GCF_003226775.1,1,Blattabacterium,42
0.0,GCF_003226795.1,1,Blattabacterium,42
0.0,GCF_003226875.1,1,Blattabacterium,42
0.0,GCF_003573915.1,1,Blattabacterium,42
0.0,GCF_003268615.1,1,Blattabacterium,42
0.0,GCF_014251275.1,1,Blattabacterium,42
0.0,GCF_003573935.1,1,Blattabacterium,42
0.0,GCF_014251255.1,1,Blattabacterium,42
0.0,GCF_014251355.1,1,Blattabacterium,42
0.0,GCF_014251515.1,1,Blattabacterium,42
0.0,GCF_014251995.1,1,Blattabacterium,42
0.0,GCF_014251575.1,1,Blattabacterium,42
0.0,GCF_014251815.1,1,Blattabacterium,42
0.0,GCF_014251635.1,1,Blattabacterium,42
0.0,GCF_014251975.1,1,Blattabacterium,42
0.0,GCF_014251675.1,1,Blattabacterium,42
0.0,GCF_014251795.1,1,Blattabacterium,42
0.0,GCF_014251735.1,1,Blattabacterium,42
0.0,GCF_014251775.1,1,Blattabacterium,42
0.0,GCF_014252015.1,1,Blattabacterium,42
0.0,GCF_014252055.1,1,Blattabacterium,42
0.0,GCF_014252235.1,1,Blattabacterium,42
0.0,GCF_014252375.1,1,Blattabacterium,42
0.0,GCF_014252315.1,1,Blattabacterium,42
0.0,GCF_014252255.1,1,Blattabacterium,42
0.0,GCF_014252415.1,1,Blattabacterium,42
0.0,GCF_019740355.2,2,Crocinitomix,1
0.0,GCF_000194605.1,2,Fluviicola,1
6.36514168294813,GCF_022807975.1,3,Abyssalbus,1
0.0,GCF_001305615.1,2,Actibacter,1
0.0,GCF_015476115.1,2,Aegicerativicinus,1
0.0,GCF_000265385.1,2,Aequorivita,4
0.0,GCF_004022485.1,2,Aequorivita,4
0.0,GCF_020341635.1,2,Aequorivita,4
0.0,GCF_016757735.1,2,Aequorivita,4
0.0,GCF_005943945.1,2,Aggregatimonas,1
0.0,GCF_001310225.1,2,Algibacter,3
1.12467028923762,GCF_009796805.1,4,Algibacter,3
1.68700543385642,GCF_009796825.1,4,Algibacter,3
0.0,GCF_014295415.1,2,Constantimarinum,1
0.0,GCF_014353055.1,5,Amniculibacterium,1
0.0,GCF_006159205.1,3,Antarcticibacterium,3
0.636514168294813,GCF_007993795.1,3,Antarcticibacterium,3
4.28118313014217,GCF_021535135.1,3,Antarcticibacterium,3
0.636514168294813,GCF_003443675.1,3,Aquimarina,6
0.0,GCF_003443695.1,3,Aquimarina,6
0.0,GCF_003443715.1,3,Aquimarina,6
0.0,GCF_943733665.1,3,Aquimarina,6
2.54605667317925,GCF_026222555.1,3,Aquimarina,6
0.500402423538188,GCF_013365535.1,5,Aquimarina,6
0.0,GCF_002234495.1,3,Arenibacter,1
0.0,GCF_006065315.1,2,Aureibaculum,1
3.46573590279973,GCF_023205095.1,2,Bizionia,1
0.0,GCF_000023285.1,4,Capnocytophaga,30
0.0,GCF_002302655.1,3,Capnocytophaga,30
0.562335144618808,GCF_001278825.1,4,Capnocytophaga,30
0.0,GCF_002302415.1,3,Capnocytophaga,30
13.1923814862696,GCF_000220625.1,3,Capnocytophaga,30
0.0,GCF_002302475.1,3,Capnocytophaga,30
0.0,GCF_002302395.1,4,Capnocytophaga,30
0.0,GCF_002998835.1,4,Capnocytophaga,30
9.55969745851974,GCF_001553545.1,4,Capnocytophaga,30
8.09522909569133,GCF_002209445.1,4,Capnocytophaga,30
2.54605667317925,GCF_002302445.1,3,Capnocytophaga,30
4.76030522883274,GCF_002302495.1,4,Capnocytophaga,30
0.636514168294813,GCF_002302515.1,3,Capnocytophaga,30
0.0,GCF_002302635.1,3,Capnocytophaga,30
24.2330492528414,GCF_002302615.1,4,Capnocytophaga,30
0.562335144618808,GCF_002302595.1,4,Capnocytophaga,30
1.90954250488444,GCF_002302535.1,3,Capnocytophaga,30
0.0,GCF_002302565.1,3,Capnocytophaga,30
7.87269202466332,GCF_002999135.1,4,Capnocytophaga,30
1.90954250488444,GCF_003795085.1,3,Capnocytophaga,30
0.0,GCF_019930725.1,4,Capnocytophaga,30
0.0,GCF_026013825.1,4,Capnocytophaga,30
8.27468418783257,GCF_900638435.1,3,Capnocytophaga,30
9.55969745851974,GCF_900187255.1,4,Capnocytophaga,30
0.0,GCF_020736165.1,4,Capnocytophaga,30
21.3296484946605,GCF_026013785.1,4,Capnocytophaga,30
9.74314752869349,GCF_009730375.1,4,Capnocytophaga,30
19.0021339144767,GCF_013394735.1,4,Capnocytophaga,30
2.38015261441637,GCF_900638125.1,4,Capnocytophaga,30
0.562335144618808,GCF_026013805.1,4,Capnocytophaga,30
2.17421893762382,GCF_000186265.1,5,Cellulophaga,11
0.0,GCF_000468615.2,4,Cellulophaga,11
2.24934057847523,GCF_000190595.1,4,Cellulophaga,11
0.0,GCF_000750195.1,4,Cellulophaga,11
0.0,GCF_019021925.1,3,Cellulophaga,11
0.0,GCF_019278565.1,4,Cellulophaga,11
3.76644697553626,GCF_027915275.1,4,Cellulophaga,11
0.562335144618808,GCF_000477035.2,4,Cellulophaga,11
1.12467028923762,GCF_019278585.1,4,Cellulophaga,11
1.12467028923762,GCF_001941605.1,4,Cellulophaga,11
0.0,GCF_009797025.1,4,Cellulophaga,11
0.0,GCF_006974145.1,2,Changchengzhania,1
0.0,GCF_013402795.1,3,Costertonia,1
0.0,GCF_000196315.1,2,Croceibacter,2
0.0,GCF_001008165.2,2,Croceibacter,2
0.0,GCF_000152925.2,3,Dokdonia,4
0.636514168294813,GCF_001653755.1,3,Dokdonia,4
4.45559917806369,GCF_000212355.1,3,Dokdonia,4
3.81908500976888,GCF_003095655.1,3,Dokdonia,4
0.0,GCF_003687485.1,2,Euzebyella,1
0.693147180559945,GCF_021390175.1,2,Flagellimonas,2
0.0,GCF_021390195.1,2,Flagellimonas,2
0.0,GCF_002886045.1,2,Flavivirga,1
0.0,GCF_000831205.1,1,Flavobacterium,139
0.0,GCF_000831225.1,1,Flavobacterium,139
0.0,GCF_000767095.1,1,Flavobacterium,139
0.0,GCF_000831185.1,1,Flavobacterium,139
2.49539201602516,GCF_000754405.1,6,Flavobacterium,139
0.0,GCF_000240075.2,5,Flavobacterium,139
0.0,GCF_000455605.1,4,Flavobacterium,139
0.636514168294813,GCF_000253275.1,3,Flavobacterium,139
0.514388132543511,GCF_001580475.1,12,Flavobacterium,139
3.18257084147406,GCF_000016645.1,6,Flavobacterium,139
1.53763658602742,GCF_000064305.2,6,Flavobacterium,139
0.901122417732609,GCF_000754365.1,6,Flavobacterium,139
1.17341409054744,GCF_001705175.1,5,Flavobacterium,139
1.08707537716112,GCF_000739395.1,6,Flavobacterium,139
1.8464257575567,GCF_001761465.1,5,Flavobacterium,139
1.25548232517875,GCF_001534645.1,4,Flavobacterium,139
2.88932021262634,GCF_001677395.1,6,Flavobacterium,139
4.18560694031519,GCF_001641185.1,13,Flavobacterium,139
2.23873486173889,GCF_001831475.1,7,Flavobacterium,139
0.796311640173813,GCF_001936395.1,7,Flavobacterium,139
0.0,GCF_001857965.1,5,Flavobacterium,139
0.514388132543511,GCF_002951025.1,12,Flavobacterium,139
5.0921133463585,GCF_002007065.3,6,Flavobacterium,139
2.54605667317925,GCF_004355225.1,3,Flavobacterium,139
0.636514168294813,GCF_003055625.1,3,Flavobacterium,139
4.97606678317158,GCF_003403075.1,4,Flavobacterium,139
1.14370838942625,GCF_003076455.1,6,Flavobacterium,139
0.0,GCF_003344925.1,3,Flavobacterium,139
4.45559917806369,GCF_003148385.1,3,Flavobacterium,139
0.0,GCF_003076475.1,6,Flavobacterium,139
0.0,GCF_003097535.1,3,Flavobacterium,139
0.0,GCF_003096035.1,3,Flavobacterium,139
0.0,GCF_003590565.1,3,Flavobacterium,139
1.78022255772106,GCF_003122385.1,6,Flavobacterium,139
5.8352734375178,GCF_003312915.1,6,Flavobacterium,139
3.42658441978362,GCF_003668995.1,9,Flavobacterium,139
0.636514168294813,GCF_008000935.1,3,Flavobacterium,139
1.27302833658963,GCF_004797125.1,3,Flavobacterium,139
1.90954250488444,GCF_009363055.1,3,Flavobacterium,139
4.05505087979674,GCF_008369745.1,6,Flavobacterium,139
1.08707537716112,GCF_009730675.1,6,Flavobacterium,139
0.0,GCF_011064265.1,5,Flavobacterium,139
1.78022255772106,GCF_013343195.2,6,Flavobacterium,139
4.17582863177657,GCF_013284035.1,5,Flavobacterium,139
0.0,GCF_013389595.1,10,Flavobacterium,139
1.72358954545593,GCF_013343175.2,6,Flavobacterium,139
0.0,GCF_013389455.1,5,Flavobacterium,139
0.450561208866305,GCF_013874595.1,6,Flavobacterium,139
5.34924272232402,GCF_014844035.1,5,Flavobacterium,139
0.450561208866305,GCF_013457195.1,6,Flavobacterium,139
1.60982610475012,GCF_014844315.1,11,Flavobacterium,139
0.304636097349238,GCF_014844295.1,11,Flavobacterium,139
0.304636097349238,GCF_014844255.1,11,Flavobacterium,139
0.304636097349238,GCF_014844335.1,11,Flavobacterium,139
0.39128171535317,GCF_014844355.1,11,Flavobacterium,139
0.304636097349238,GCF_014844395.1,11,Flavobacterium,139
0.695917812702408,GCF_014844375.1,11,Flavobacterium,139
0.39128171535317,GCF_014844435.1,11,Flavobacterium,139
2.43708877879391,GCF_014844415.1,11,Flavobacterium,139
0.721463686692511,GCF_014844615.1,12,Flavobacterium,139
0.477927333357102,GCF_014844475.1,11,Flavobacterium,139
0.39128171535317,GCF_014844455.1,11,Flavobacterium,139
1.00829966974867,GCF_014844735.1,12,Flavobacterium,139
0.609272194698476,GCF_014844495.1,11,Flavobacterium,139
1.21854438939695,GCF_014844515.1,11,Flavobacterium,139
1.37489608171199,GCF_014844595.1,12,Flavobacterium,139
0.304636097349238,GCF_014844535.1,11,Flavobacterium,139
0.514388132543511,GCF_014844555.1,12,Flavobacterium,139
1.00829966974867,GCF_014844575.1,12,Flavobacterium,139
0.450561208866305,GCF_014844655.1,12,Flavobacterium,139
1.02423317497863,GCF_014844635.1,12,Flavobacterium,139
0.721463686692511,GCF_014844675.1,12,Flavobacterium,139
0.721463686692511,GCF_014844695.1,12,Flavobacterium,139
0.721463686692511,GCF_014844755.1,12,Flavobacterium,139
1.08707537716112,GCF_016803475.1,6,Flavobacterium,139
0.514388132543511,GCF_014844775.1,12,Flavobacterium,139
0.0,GCF_017352115.1,5,Flavobacterium,139
16.6355323334387,GCF_018080005.1,2,Flavobacterium,139
0.0,GCF_020886055.1,3,Flavobacterium,139
5.30397160466381,GCF_019565455.1,9,Flavobacterium,139
0.0,GCF_019702945.1,3,Flavobacterium,139
0.0,GCF_019613795.1,3,Flavobacterium,139
0.0,GCF_020885975.1,3,Flavobacterium,139
0.0,GCF_019774515.1,5,Flavobacterium,139
0.450561208866305,GCF_019774575.1,6,Flavobacterium,139
0.450561208866305,GCF_020911885.1,6,Flavobacterium,139
0.450561208866305,GCF_019774595.1,6,Flavobacterium,139
0.0,GCF_020911905.1,5,Flavobacterium,139
0.0,GCF_020886115.1,3,Flavobacterium,139
0.376770161256437,GCF_020911925.1,8,Flavobacterium,139
1.00080484707638,GCF_020911945.1,5,Flavobacterium,139
0.0,GCF_021172145.1,3,Flavobacterium,139
1.27302833658963,GCF_021172165.1,3,Flavobacterium,139
0.0,GCF_022532105.1,3,Flavobacterium,139
0.0,GCF_021650975.2,6,Flavobacterium,139
0.0,GCF_022836875.1,3,Flavobacterium,139
0.0,GCF_023008245.1,3,Flavobacterium,139
1.78022255772106,GCF_022982415.1,6,Flavobacterium,139
12.5544457597588,GCF_024271895.1,7,Flavobacterium,139
1.72358954545593,GCF_023066195.1,6,Flavobacterium,139
1.72358954545593,GCF_023066175.1,6,Flavobacterium,139
0.0,GCF_024638035.1,6,Flavobacterium,139
1.72358954545593,GCF_022982435.1,6,Flavobacterium,139
2.54605667317925,GCF_023195775.1,3,Flavobacterium,139
10.3972077083992,GCF_023272795.1,6,Flavobacterium,139
2.01903500102777,GCF_023612075.1,5,Flavobacterium,139
27.3713308780024,GCF_023278045.1,9,Flavobacterium,139
0.673011667009257,GCF_024499525.1,5,Flavobacterium,139
0.673011667009257,GCF_024496085.1,5,Flavobacterium,139
0.0,GCF_025252405.1,6,Flavobacterium,139
0.0,GCF_025947045.1,3,Flavobacterium,139
0.0,GCF_025947025.1,3,Flavobacterium,139
2.11882479623062,GCF_025919725.1,9,Flavobacterium,139
0.0,GCF_025947085.1,3,Flavobacterium,139
1.50120727061456,GCF_025947065.1,5,Flavobacterium,139
0.636514168294813,GCF_025947265.1,3,Flavobacterium,139
0.0,GCF_025947125.1,4,Flavobacterium,139
4.45559917806369,GCF_025947145.1,3,Flavobacterium,139
0.450561208866305,GCF_025947105.1,6,Flavobacterium,139
0.0,GCF_025947165.1,3,Flavobacterium,139
1.50120727061456,GCF_025947205.1,5,Flavobacterium,139
0.450561208866305,GCF_025947185.1,6,Flavobacterium,139
0.0,GCF_025947225.1,4,Flavobacterium,139
0.636514168294813,GCF_025947285.1,3,Flavobacterium,139
0.0,GCF_025947245.1,6,Flavobacterium,139
0.0,GCF_025947305.1,5,Flavobacterium,139
0.0,GCF_025947325.1,3,Flavobacterium,139
3.32990200738714,GCF_025947345.1,7,Flavobacterium,139
15.0225019926802,GCF_025947365.1,7,Flavobacterium,139
4.52104711871871,GCF_026870175.1,5,Flavobacterium,139
0.673011667009257,GCF_025947385.1,5,Flavobacterium,139
1.50120727061456,GCF_918731615.1,5,Flavobacterium,139
1.67381651408563,GCF_027111255.1,5,Flavobacterium,139
8.91119835612738,GCF_027111355.1,3,Flavobacterium,139
13.6692300361665,GCF_027111095.1,6,Flavobacterium,139
2.05058159144204,GCF_946903285.1,7,Flavobacterium,139
24.29111855487,GCF_027111315.1,7,Flavobacterium,139
3.79044263035895,GCF_900130145.1,6,Flavobacterium,139
0.0,GCF_027474525.1,4,Flavobacterium,139
0.0,GCF_001735715.1,2,Formosa,4
0.0,GCF_001735745.1,2,Formosa,4
4.49868115695047,GCF_007197735.1,4,Formosa,4
5.14212625695786,GCF_009796865.1,6,Formosa,4
1.90954250488444,GCF_013391805.1,3,Galbibacter,1
0.636514168294813,GCF_000060345.1,3,Gramella,5
0.636514168294813,GCF_001951155.1,3,Gramella,5
0.0,GCF_001889005.1,3,Gramella,5
0.0,GCF_003024155.1,3,Gramella,5
1.90954250488444,GCF_019357415.1,3,Gramella,5
0.0,GCF_003352465.1,3,Kordia,2
0.0,GCF_009901525.1,3,Kordia,2
1.38629436111989,GCF_000211855.2,2,Lacinutrix,5
0.0,GCF_001971745.1,2,Lacinutrix,5
0.0,GCF_002831665.1,2,Lacinutrix,5
0.0,GCF_016864015.1,4,Lacinutrix,5
1.27302833658963,GCF_026625145.1,3,Lacinutrix,5
0.636514168294813,GCF_011784865.1,3,Leeuwenhoekiella,2
0.0,GCF_020310025.1,3,Leeuwenhoekiella,2
0.0,GCF_001543325.1,2,Lutibacter,3
0.0,GCF_022429565.1,3,Lutibacter,3
0.0,GCF_022429645.1,3,Lutibacter,3
0.0,GCF_000153165.2,2,Maribacter,6
0.0,GCF_002269385.1,2,Maribacter,6
0.636514168294813,GCF_001913155.1,3,Maribacter,6
3.46573590279973,GCF_025244665.1,2,Maribacter,6
0.0,GCF_003970695.1,2,Maribacter,6
0.0,GCF_001865655.1,2,Maribacter,6
0.0,GCF_003425985.1,2,Mariniflexile,1
0.0,GCF_019904255.1,2,Marixanthomonas,1
0.0,GCF_003008415.2,2,Mesoflavibacter,4
0.0,GCF_003008475.2,2,Mesoflavibacter,4
0.0,GCF_014764305.1,2,Mesoflavibacter,4
0.693147180559945,GCF_019904215.1,2,Mesoflavibacter,4
0.0,GCF_000224085.1,2,Muricauda,8
0.0,GCF_000963865.1,2,Muricauda,8
0.0,GCF_003269425.1,2,Muricauda,8
6.23832462503951,GCF_011068285.1,2,Muricauda,8
0.0,GCF_021534965.1,2,Muricauda,8
0.0,GCF_020310045.1,2,Muricauda,8
2.07944154167984,GCF_023016285.1,2,Muricauda,8
0.0,GCF_023716465.1,2,Muricauda,8
0.693147180559945,GCF_004139715.1,2,Muriicola,1
13.4681481661246,GCF_004337635.1,9,Myroides,11
4.42695679865376,GCF_016726985.1,6,Myroides,11
2.62471196318854,GCF_016727005.1,6,Myroides,11
7.84669109217006,GCF_001481655.1,9,Myroides,11
0.0,GCF_009792295.1,6,Myroides,11
0.0,GCF_000833025.1,5,Myroides,11
12.9876197671135,GCF_024628805.1,6,Myroides,11
2.43708877879391,GCF_009799805.1,11,Myroides,11
12.7795994415817,GCF_000807225.1,8,Myroides,11
13.7799557255244,GCF_001865835.1,9,Myroides,11
1.91433196734104,GCF_024722315.1,9,Myroides,11
0.0,GCF_000332115.1,2,Nonlabens,7
0.0,GCF_001430865.1,3,Nonlabens,7
0.0,GCF_002831625.1,3,Nonlabens,7
0.0,GCF_002117085.1,3,Nonlabens,7
0.0,GCF_003966335.1,2,Nonlabens,7
0.0,GCF_011784885.1,3,Nonlabens,7
0.0,GCF_012974865.1,3,Nonlabens,7
2.51096465035751,GCF_009498295.1,4,Oceanihabitans,1
97.5982421251687,GCF_002831645.1,4,Olleya,3
0.0,GCF_003410315.1,4,Olleya,3
6.30785692412826,GCF_019278545.1,6,Olleya,3
0.0,GCF_002831685.1,6,Polaribacter,18
0.0,GCF_017498485.1,2,Polaribacter,18
0.0,GCF_001761365.1,3,Polaribacter,18
1.50120727061456,GCF_009796785.1,5,Polaribacter,18
0.0,GCF_002005425.1,6,Polaribacter,18
5.20537937088877,GCF_019263805.1,6,Polaribacter,18
0.0,GCF_000152945.2,2,Polaribacter,18
0.0,GCF_024918935.1,5,Polaribacter,18
0.0,GCF_016858305.2,5,Polaribacter,18
0.0,GCF_019278505.1,5,Polaribacter,18
0.0,GCF_014784055.1,2,Polaribacter,18
0.0,GCF_014352875.1,2,Polaribacter,18
0.0,GCF_017569185.1,2,Polaribacter,18
0.0,GCF_001975665.1,3,Polaribacter,18
0.0,GCF_024362345.1,2,Polaribacter,18
0.500402423538188,GCF_019278485.1,5,Polaribacter,18
7.67864559654389,GCF_019278525.1,5,Polaribacter,18
2.54605667317925,GCF_019968605.1,3,Polaribacter,18
0.636514168294813,GCF_000153485.2,3,Psychroflexus,2
0.0,GCF_017311165.1,3,Psychroflexus,2
0.450561208866305,GCF_004843725.1,6,Psychroserpens,1
0.0,GCF_002966125.1,2,Pukyongia,1
0.0,GCF_011044175.1,2,Rasiella,1
2.07944154167984,GCF_000024125.1,2,Robiginitalea,1
0.693147180559945,GCF_022259695.1,2,Sabulilitoribacter,1
3.18257084147406,GCF_001932675.1,3,Salegentibacter,2
0.0,GCF_020310005.1,3,Salegentibacter,2
2.54605667317925,GCF_026109735.1,3,Salinimicrobium,1
0.693147180559945,GCF_025997995.1,2,Sediminibacterium,1
0.0,GCF_001430825.1,3,Sediminicola,1
2.77258872223978,GCF_001971785.1,2,Seonamhaeicola,2
0.0,GCF_023273855.1,2,Seonamhaeicola,2
19.0954250488444,GCF_000941055.1,3,Siansivirga,1
0.0,GCF_021183825.1,3,Sinomicrobium,1
0.0,GCF_002893765.1,3,Tamlana,2
8.27468418783257,GCF_016767215.1,3,Tamlana,2
2.68134497545367,GCF_004803875.1,6,Tenacibaculum,14
0.0,GCF_024181065.1,5,Tenacibaculum,14
0.598269588585257,GCF_027941795.1,7,Tenacibaculum,14
20.6621446960705,GCF_027941735.1,9,Tenacibaculum,14
14.4892515145223,GCF_001483385.1,10,Tenacibaculum,14
9.39886554293869,GCF_028010205.1,7,Tenacibaculum,14
0.636514168294813,GCF_001889045.1,3,Tenacibaculum,14
5.0921133463585,GCF_900198195.1,3,Tenacibaculum,14
0.0,GCF_019278445.1,2,Tenacibaculum,14
2.43875900376003,GCF_900119795.1,6,Tenacibaculum,14
7.17795954973967,GCF_027941775.1,9,Tenacibaculum,14
15.957012080872,GCF_028009925.1,7,Tenacibaculum,14
0.820232636576818,GCF_019278465.1,7,Tenacibaculum,14
0.500402423538188,GCF_009362255.1,5,Tenacibaculum,14
0.0,GCF_001761325.1,2,Urechidicola,1
0.0,GCF_001697185.1,4,Wenyingzhuangia,1
0.0,GCF_000828715.1,2,Winogradskyella,9
1.38629436111989,GCF_013394635.1,2,Winogradskyella,9
0.0,GCF_013394615.1,2,Winogradskyella,9
1.90954250488444,GCF_013394675.1,3,Winogradskyella,9
0.0,GCF_022810765.1,2,Winogradskyella,9
0.0,GCF_001971725.1,2,Winogradskyella,9
2.23078376658737,GCF_019278425.1,6,Winogradskyella,9
0.693147180559945,GCF_013394595.1,2,Winogradskyella,9
0.0,GCF_013394655.1,2,Winogradskyella,9
0.636514168294813,GCF_022760175.1,3,Zhouia,1
0.0,GCF_000973105.1,2,Zobellia,1
0.636514168294813,GCF_000023465.1,3,Zunongwangia,4
